0,0,0,605,93,3,4,0,0,0,0,0
14,0,0,605,93,3,4,0,0,0,0,255
64,0,0,606,93,1,6,0,0,-1,0,255
114,0,0,599,93,-4,16,0,0,-4,0,255
164,0,0,585,93,-8,24,0,0,-8,0,255
214,0,0,579,92,-10,30,0,0,-10,0,255
264,0,0,576,92,-11,34,0,0,-11,0,255
314,0,0,574,92,-10,37,0,0,-11,0,255
364,0,0,572,92,-7,41,0,1,-12,1,255
414,0,0,570,92,-3,45,0,1,-12,1,255
464,0,0,569,92,2,49,0,1,-11,1,255
514,0,0,566,92,6,55,0,2,-12,2,255
564,0,0,565,92,12,59,0,2,-11,2,255
614,0,0,563,92,20,65,0,2,-11,3,255
664,0,0,561,92,30,73,0,3,-10,3,255
714,0,0,559,92,40,79,0,4,-9,4,255
764,0,0,559,92,52,86,0,4,-8,4,255
814,0,0,558,92,64,93,0,5,-7,5,255
864,0,0,558,92,76,100,-1,6,-6,6,255
914,0,0,558,92,88,107,-1,6,-4,6,255
964,0,0,559,92,99,115,-1,7,-3,7,226
1014,0,0,559,92,111,122,-1,8,-2,8,202
1064,0,0,560,92,122,129,-1,8,-1,8,255
1114,0,0,561,92,134,137,-1,9,-1,9,48
1164,0,0,563,92,144,145,-1,10,0,10,255
1214,0,0,564,92,154,153,-1,10,0,10,255
1264,0,0,565,92,163,162,-1,11,0,11,255
1314,0,0,566,92,172,171,-1,12,0,12,255
1364,0,0,566,92,181,181,-1,12,0,12,255
1414,0,0,567,92,189,190,-1,13,0,13,255
1464,0,0,567,92,198,200,-1,14,0,14,255
1514,0,0,567,92,206,209,-1,14,0,14,255
1564,0,0,568,92,216,219,-1,15,0,15,255
1614,0,0,568,92,225,229,-1,16,-1,16,255
1664,0,0,570,92,234,238,-1,16,-1,16,255
1714,0,0,569,92,242,247,-1,17,-1,17,255
1764,0,0,569,92,251,256,-1,18,-1,18,255
1814,0,0,569,92,259,265,-1,18,-1,18,255
1864,0,0,568,92,267,273,-1,19,-1,19,255
1914,0,0,569,92,276,282,-1,19,-1,19,255
1964,0,0,569,92,284,290,-1,20,-1,20,255
2014,0,0,569,92,293,299,-1,21,-1,21,255
2064,0,0,570,92,302,307,-1,21,-1,21,255
2114,0,0,570,92,310,315,-1,22,-1,22,255
2164,0,0,571,92,320,324,-1,22,0,23,255
2214,0,0,571,92,329,333,-1,23,0,23,255
2264,0,0,571,92,338,341,-1,24,-1,24,255
2314,0,0,571,92,347,351,-1,24,-1,24,255
2364,0,0,571,92,355,360,-1,25,-1,25,255
2414,0,0,571,92,364,369,-1,26,-1,26,255
2464,0,0,570,92,373,379,-1,26,-1,26,255
2514,0,0,571,92,383,389,-1,27,-1,27,255
2564,0,0,571,92,392,399,-1,28,-1,28,255
2614,0,0,570,92,401,409,-1,28,-2,28,255
2664,0,0,571,92,410,419,-1,29,-2,29,255
2714,0,0,571,92,419,430,-1,30,-2,30,255
2764,0,0,570,92,429,440,-1,30,-2,31,255
2814,0,0,570,92,438,450,-1,31,-3,31,255
2864,0,0,568,92,447,460,-1,32,-3,32,255
2914,0,0,568,92,456,470,-1,33,-3,33,255
2964,0,0,566,92,466,480,-1,33,-3,33,255
3014,0,0,565,92,475,489,-1,34,-3,34,255
3064,0,0,564,92,485,499,-1,35,-3,35,255
3114,0,0,564,92,495,507,-1,35,-3,35,255
3164,0,0,563,92,505,517,-1,36,-2,36,255
3214,0,0,563,92,515,525,-2,37,-2,37,255
3264,0,0,563,92,525,534,-2,37,-2,37,255
3314,0,0,563,92,535,543,-2,38,-2,38,255
3364,0,0,564,92,544,551,-2,39,-1,39,255
3414,0,0,564,92,554,559,-2,39,-1,39,255
3464,0,0,566,92,564,568,-2,40,-1,40,255
3514,0,0,565,92,573,577,-2,41,-1,41,255
3564,0,0,563,92,583,586,-2,41,-1,41,255
3614,0,0,561,92,593,595,-2,42,0,42,255
3664,0,0,561,92,604,602,-2,42,0,43,255
3714,0,0,564,92,614,609,-2,43,1,43,255
3764,0,0,566,92,623,617,-2,44,1,44,255
3814,0,0,568,92,632,625,-2,44,1,44,255
3864,0,0,569,92,639,632,-2,45,1,45,255
3914,0,0,571,92,646,639,-2,45,1,45,255
3964,0,0,572,92,654,647,-2,46,1,46,255
4014,0,0,572,92,661,656,-2,47,1,47,255
4064,0,0,572,92,668,665,-2,47,0,47,255
4114,0,0,573,92,676,674,-2,48,0,48,255
4164,0,0,573,92,683,683,-2,48,0,48,255
4214,0,0,573,92,691,692,-2,49,0,49,255
4264,0,0,574,92,699,701,-2,49,0,50,255
4314,0,0,573,92,707,710,-2,50,0,50,255
4364,0,0,572,92,715,719,-2,51,-1,51,255
4414,0,0,572,92,723,728,-2,51,-1,51,255
4464,0,0,572,92,731,737,-2,52,-1,52,255
4514,0,0,571,92,738,746,-2,52,-2,53,255
4564,0,0,571,92,747,755,-2,53,-2,53,255
4614,0,0,571,92,756,764,-2,54,-2,54,255
4664,0,0,570,92,765,773,-2,54,-2,54,255
4714,0,0,571,92,774,783,-2,55,-2,55,255
4764,0,0,570,92,783,793,-2,56,-2,56,255
4814,0,0,569,92,792,803,-2,56,-2,57,255
4864,0,0,569,92,802,813,-2,57,-2,57,255
4914,0,0,568,92,811,823,-2,58,-3,58,255
4964,0,0,568,92,821,833,-2,58,-3,59,255
5014,0,0,567,92,830,842,-2,59,-3,59,255
5064,0,0,566,92,839,852,-2,60,-3,60,255
5114,0,0,564,92,849,861,-2,61,-3,61,255
5164,0,0,562,92,858,871,-2,61,-3,61,255
5214,0,0,561,92,869,879,-2,62,-2,62,255
5264,0,0,560,92,879,887,-2,63,-2,63,255
5314,0,0,559,92,890,895,-2,63,-1,63,255
5364,0,0,558,92,900,903,-2,64,0,64,255
5414,0,0,558,92,911,910,-2,65,0,65,255
5464,0,0,557,92,922,917,-2,65,1,65,255
5514,0,0,556,92,933,924,-2,66,2,66,255
5564,0,0,556,92,946,930,-2,66,3,67,255
5614,0,0,555,92,958,936,-2,67,5,67,255
5664,0,0,553,92,971,942,-2,68,7,68,255
5714,0,0,550,92,983,947,-2,68,9,69,255
5764,0,0,549,92,997,951,-2,69,11,69,255
5814,0,0,547,92,1011,955,-2,70,14,70,255
5864,0,0,550,92,1025,957,-1,70,17,70,255
5914,0,0,554,92,1040,961,-1,71,19,71,255
5964,0,0,559,92,1053,965,-1,71,22,72,255
6014,0,0,562,92,1066,971,-1,72,24,72,255
6064,0,0,565,92,1077,978,0,73,25,73,255
6114,0,0,567,92,1088,985,0,73,26,74,255
6164,0,0,568,92,1098,994,0,74,26,74,255
6214,0,0,570,92,1108,1003,0,74,26,75,255
6264,0,0,570,92,1117,1011,0,75,26,76,255
6314,0,0,570,92,1127,1021,0,76,26,76,255
6364,0,0,570,92,1136,1029,0,76,27,77,255
6414,0,0,569,92,1146,1039,1,77,27,78,255
6464,0,0,568,92,1155,1047,1,77,27,78,255
6514,0,0,565,92,1165,1056,1,78,27,79,255
6564,0,0,563,92,1174,1063,2,78,28,80,255
6614,0,0,560,92,1185,1071,2,79,28,80,255
6664,0,0,559,92,1195,1078,2,80,29,81,255
6714,0,0,558,92,1206,1085,2,80,30,81,255
6764,0,0,557,92,1217,1091,3,81,31,82,255
6814,0,0,558,92,1228,1097,3,81,33,83,255
6864,0,0,557,92,1239,1103,3,82,34,83,255
6914,0,0,557,92,1250,1109,4,82,35,84,255
6964,0,0,558,92,1260,1116,4,83,36,85,255
7014,0,0,556,92,1271,1123,5,83,37,85,255
7064,0,0,556,92,1282,1129,5,84,38,86,255
7114,0,0,556,92,1293,1135,5,84,39,86,255
7164,0,0,557,92,1305,1141,6,85,41,87,255
7214,0,0,557,92,1317,1147,6,85,43,88,255
7264,0,0,557,92,1329,1153,7,86,44,88,255
7314,0,0,557,92,1340,1159,7,86,45,89,255
7364,0,0,556,92,1351,1165,7,86,47,90,255
7414,0,0,557,92,1362,1172,8,87,48,90,255
7464,0,0,557,92,1374,1178,8,87,49,91,255
7514,0,0,557,92,1385,1185,9,88,50,91,255
7564,0,0,557,92,1397,1191,9,88,51,92,255
7614,0,0,558,92,1409,1197,10,88,53,93,255
7664,0,0,559,92,1421,1204,10,89,54,93,255
7714,0,0,560,92,1433,1211,11,89,56,94,255
7764,0,0,560,92,1446,1218,12,90,57,95,255
7814,0,0,561,92,1458,1225,12,90,58,95,255
7864,0,0,560,92,1470,1232,13,90,60,96,255
7914,0,0,561,92,1482,1240,13,91,61,97,255
7964,0,0,561,92,1495,1247,14,91,62,98,255
8014,0,0,561,92,1507,1255,15,91,63,98,255
8064,0,0,560,92,1518,1263,15,92,64,99,255
8114,0,0,560,92,1530,1271,16,92,65,100,255
8164,0,0,560,92,1541,1278,17,92,66,100,255
8214,0,0,560,92,1552,1286,17,92,67,101,255
8264,0,0,559,92,1563,1293,18,93,68,102,255
8314,0,0,559,92,1574,1300,18,93,69,102,255
8364,0,0,558,92,1585,1307,19,93,70,103,255
8414,0,0,559,92,1596,1313,20,93,71,104,255
8464,0,0,559,92,1606,1320,20,94,72,104,255
8514,0,0,559,92,1617,1326,21,94,73,105,255
8564,0,0,559,92,1627,1332,21,94,74,105,255
8614,0,0,558,92,1637,1339,22,94,75,106,255
8664,0,0,559,92,1647,1345,22,94,76,107,255
8714,0,0,559,92,1658,1350,23,94,77,107,255
8764,0,0,559,92,1670,1356,24,94,79,108,255
8814,0,0,559,92,1681,1362,24,95,80,108,255
8864,0,0,560,92,1692,1368,25,95,82,109,255
8914,0,0,559,92,1702,1375,25,95,82,110,255
8964,0,0,559,92,1713,1381,26,95,84,110,255
9014,0,0,559,92,1724,1387,27,95,85,111,255
9064,0,0,559,92,1734,1393,27,95,86,111,255
9114,0,0,560,92,1746,1398,28,95,87,112,255
9164,0,0,562,92,1757,1404,28,95,89,113,255
9214,0,0,563,92,1768,1410,29,95,90,113,255
9264,0,0,565,92,1779,1417,30,95,91,114,255
9314,0,0,567,92,1790,1424,30,95,92,114,255
9364,0,0,569,92,1800,1431,31,95,93,115,255
9414,0,0,572,92,1810,1439,32,95,93,116,255
9464,0,0,574,92,1820,1447,32,95,94,116,255
9514,0,0,575,92,1829,1457,33,95,94,117,255
9564,0,0,576,92,1838,1467,34,95,93,118,255
9614,0,0,577,92,1846,1477,34,95,93,118,255
9664,0,0,579,92,1854,1488,35,95,92,119,255
9714,0,0,578,92,1862,1499,36,95,91,120,255
9764,0,0,578,92,1870,1509,36,95,91,120,255
9814,0,0,577,92,1878,1520,37,95,90,121,255
9864,0,0,576,92,1886,1530,38,95,90,122,255
9914,0,0,575,92,1894,1541,38,95,89,122,255
9964,0,0,574,92,1903,1551,39,95,88,123,255
10014,0,0,572,92,1911,1561,40,95,88,124,255
10064,0,0,571,92,1920,1570,40,95,88,124,255
10114,0,0,569,92,1929,1579,41,95,88,125,255
10164,0,0,569,92,1938,1589,41,95,88,126,255
10214,0,0,568,92,1947,1598,42,95,88,126,255
10264,0,0,567,92,1956,1607,43,95,88,127,255
10314,0,0,566,92,1965,1615,43,95,88,128,255
10364,0,0,565,92,1974,1623,44,95,88,128,255
10414,0,0,565,92,1982,1632,45,95,88,129,255
10464,0,0,565,92,1992,1640,45,95,89,129,255
10514,0,0,565,92,2002,1648,46,95,89,130,255
10564,0,0,564,92,2010,1656,46,95,89,131,255
10614,0,0,564,92,2021,1664,47,95,90,131,255
10664,0,0,565,92,2030,1672,48,95,90,132,255
10714,0,0,566,92,2041,1679,48,95,91,133,255
10764,0,0,567,92,2050,1687,49,95,92,133,255
10814,0,0,569,92,2059,1694,50,95,92,134,255
